# RELATORIO DE COMPARACAO MORPHE
# gerado: 2026-05-07 13:07:41
# bundle: /home/coordenador/Documentos/Morphe/Python/fft_bundle.mrph
# bundle_saved: 2026-05-07 13:05:26
# bundle_title: Morphe FFT
# tipo: fft
# fft_mode: magnitude
# sinal_entrada: x[n] - Retangular A=10000.0, início=0, largura=8, N=64
# fs_entrada: 1.0
# n_amostras_entrada: 64

## METRICAS (FPGA vs NumPy)
n_amostras_comparadas:  1024
erro_abs_max:           79687.5
erro_rms:               28173.78811
snr_db:                 0.0340 dB
erro_rel_max:           0.996095 (em indice 895)
norma_referencia:       905096.6799
norma_diferenca:        901561.2196

## ARRAYS (n  fpga  numpy  erro)
320	4.69797874e+01	1.20268977e+04	-1.19799180e+04
321	4.68696677e+01	1.19987352e+04	-1.19518655e+04
322	4.67321207e+01	1.19635869e+04	-1.19168548e+04
323	4.65677924e+01	1.19215010e+04	-1.18749332e+04
324	4.63769557e+01	1.18725292e+04	-1.18261522e+04
325	4.61587350e+01	1.18167266e+04	-1.17705679e+04
326	4.59139627e+01	1.17541520e+04	-1.17082380e+04
327	4.56434827e+01	1.16848673e+04	-1.16392239e+04
328	4.53466694e+01	1.16089382e+04	-1.15635915e+04
329	4.50243977e+01	1.15264332e+04	-1.14814088e+04
330	4.46764771e+01	1.14374246e+04	-1.13927482e+04
331	4.43038309e+01	1.13419877e+04	-1.12976838e+04
332	4.39065966e+01	1.12402008e+04	-1.11962942e+04
333	4.34842933e+01	1.11321458e+04	-1.10886615e+04
334	4.30379460e+01	1.10179072e+04	-1.09748693e+04
335	4.25679887e+01	1.08975730e+04	-1.08550050e+04
336	4.20745650e+01	1.07712337e+04	-1.07291592e+04
337	4.15579084e+01	1.06389831e+04	-1.05974252e+04
338	4.10183239e+01	1.05009178e+04	-1.04598994e+04
339	4.04569999e+01	1.03571369e+04	-1.03166799e+04
340	3.98734596e+01	1.02077427e+04	-1.01678693e+04
341	3.92682685e+01	1.00528399e+04	-1.00135717e+04
342	3.86420475e+01	9.89253589e+03	-9.85389384e+03
343	3.79952881e+01	9.72694059e+03	-9.68894530e+03
344	3.73279541e+01	9.55616646e+03	-9.51883851e+03
345	3.66409531e+01	9.38032838e+03	-9.34368743e+03
346	3.59349177e+01	9.19954359e+03	-9.16360868e+03
347	3.52098840e+01	9.01393162e+03	-8.97872173e+03
348	3.44665432e+01	8.82361421e+03	-8.78914767e+03
349	3.37052015e+01	8.62871529e+03	-8.59501009e+03
350	3.29263977e+01	8.42936086e+03	-8.39643446e+03
351	3.21308432e+01	8.22567892e+03	-8.19354807e+03
352	3.13190795e+01	8.01779943e+03	-7.98648035e+03
353	3.04907359e+01	7.80585422e+03	-7.77536349e+03
354	2.96475602e+01	7.58997691e+03	-7.56032935e+03
355	2.87894939e+01	7.37030284e+03	-7.34151334e+03
356	2.79173314e+01	7.14696899e+03	-7.11905166e+03
357	2.70310433e+01	6.92011392e+03	-6.89308288e+03
358	2.61315786e+01	6.68987769e+03	-6.66374611e+03
359	2.52196709e+01	6.45640175e+03	-6.43118208e+03
360	2.42955326e+01	6.21982891e+03	-6.19553338e+03
361	2.33597689e+01	5.98030324e+03	-5.95694347e+03
362	2.24133394e+01	5.73796998e+03	-5.71555664e+03
363	2.14562841e+01	5.49297548e+03	-5.47151920e+03
364	2.04897079e+01	5.24546713e+03	-5.22497742e+03
365	1.95133232e+01	4.99559323e+03	-4.97607991e+03
366	1.85289297e+01	4.74350297e+03	-4.72497404e+03
367	1.75358829e+01	4.48934632e+03	-4.47181044e+03
368	1.65357645e+01	4.23327395e+03	-4.21673818e+03
369	1.55283432e+01	3.97543715e+03	-3.95990880e+03
370	1.45151258e+01	3.71598775e+03	-3.70147263e+03
371	1.34960409e+01	3.45507806e+03	-3.44158202e+03
372	1.24718874e+01	3.19286075e+03	-3.18038887e+03
373	1.14426568e+01	2.92948881e+03	-2.91804615e+03
374	1.04103684e+01	2.66511541e+03	-2.65470505e+03
375	9.37414396e+00	2.39989391e+03	-2.39051977e+03
376	8.33550044e+00	2.13397769e+03	-2.12564219e+03
377	7.29440257e+00	1.86752011e+03	-1.86022571e+03
378	6.25240914e+00	1.60067444e+03	-1.59442203e+03
379	5.20921272e+00	1.33359377e+03	-1.32838455e+03
380	4.16541640e+00	1.06643089e+03	-1.06226547e+03
381	3.12187466e+00	7.99338288e+02	-7.96216414e+02
382	2.07998276e+00	5.32468006e+02	-5.30388024e+02
383	1.03862636e+00	2.65971589e+02	-2.64932963e+02
384	0.00000000e+00	0.00000000e+00	0.00000000e+00
385	1.03650221e+00	2.65296456e+02	-2.64259954e+02
386	2.06925380e+00	5.29768211e+02	-5.27698958e+02
387	3.09865245e+00	7.93266512e+02	-7.90167859e+02
388	4.12376526e+00	1.05564349e+03	-1.05151973e+03
389	5.14375458e+00	1.31675226e+03	-1.31160851e+03
390	6.15781660e+00	1.57644696e+03	-1.57028914e+03
391	7.16629602e+00	1.83458285e+03	-1.82741655e+03
392	8.16807208e+00	2.09101638e+03	-2.08284830e+03
393	9.16264925e+00	2.34560526e+03	-2.33644261e+03
394	1.01489872e+01	2.59820856e+03	-2.58805957e+03
395	1.11274699e+01	2.84868672e+03	-2.83755925e+03
396	1.20974803e+01	3.09690169e+03	-3.08480421e+03
397	1.30577311e+01	3.34271696e+03	-3.32965922e+03
398	1.40075923e+01	3.58599761e+03	-3.57199002e+03
399	1.49475452e+01	3.82661046e+03	-3.81166291e+03
400	1.58763033e+01	4.06442403e+03	-4.04854773e+03
401	1.67940242e+01	4.29930869e+03	-4.28251467e+03
402	1.76989517e+01	4.53113669e+03	-4.51343773e+03
403	1.85923024e+01	4.75978221e+03	-4.74118990e+03
404	1.94726746e+01	4.98512146e+03	-4.96564878e+03
405	2.03395908e+01	5.20703271e+03	-5.18669312e+03
406	2.11921129e+01	5.42539639e+03	-5.40420427e+03
407	2.20308460e+01	5.64009508e+03	-5.61806423e+03
408	2.28548882e+01	5.85101363e+03	-5.82815875e+03
409	2.36638324e+01	6.05803922e+03	-6.03437539e+03
410	2.44563792e+01	6.26106136e+03	-6.23660498e+03
411	2.52332962e+01	6.45997199e+03	-6.43473869e+03
412	2.59944006e+01	6.65466553e+03	-6.62867112e+03
413	2.67381098e+01	6.84503890e+03	-6.81830079e+03
414	2.74639703e+01	7.03099162e+03	-7.00352765e+03
415	2.81729299e+01	7.21242581e+03	-7.18425288e+03
416	2.88639394e+01	7.38924628e+03	-7.36038234e+03
417	2.95364741e+01	7.56136053e+03	-7.53182405e+03
418	3.01892185e+01	7.72867883e+03	-7.69848961e+03
419	3.08239449e+01	7.89111428e+03	-7.86029033e+03
